	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
3269	3269	ko:K13730	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3270	3270	ko:K13745	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3271	3271	ko:K13747	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
3272	3272	ko:K13771	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3273	3273	ko:K13787	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
3274	3274	ko:K13788	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3275	3275	ko:K13789	1.4681487989902595e-21	47.9702846661094	4.532644659600908e-21
3276	3276	ko:K13796	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
3277	3277	ko:K13810	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3278	3278	ko:K13811	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3279	3279	ko:K13818	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
3280	3280	ko:K13819	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3281	3281	ko:K13820	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3282	3282	ko:K13821	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3283	3283	ko:K13829	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
3284	3284	ko:K13888	0.0011026816146279472	6.810010234388473	0.001260473276659329
3285	3285	ko:K13889	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3286	3286	ko:K13890	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3287	3287	ko:K13891	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3288	3288	ko:K13892	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3289	3289	ko:K13893	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3290	3290	ko:K13894	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3291	3291	ko:K13895	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3292	3292	ko:K13896	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3293	3293	ko:K13919	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3294	3294	ko:K13920	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3295	3295	ko:K13921	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3296	3296	ko:K13922	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
3297	3297	ko:K13923	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3298	3298	ko:K13924	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3299	3299	ko:K13926	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3300	3300	ko:K13927	1.0382832580224185e-09	20.68569720116172	1.8855112671367368e-09
3301	3301	ko:K13929	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3302	3302	ko:K13930	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3303	3303	ko:K13931	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3304	3304	ko:K13932	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3305	3305	ko:K13934	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3306	3306	ko:K13935	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3307	3307	ko:K13940	3.395713823087663e-14	31.013677305838243	7.540673077375443e-14
3308	3308	ko:K13941	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3309	3309	ko:K13950	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3310	3310	ko:K13953	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3311	3311	ko:K13954	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
3312	3312	ko:K13963	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3315	3315	ko:K13993	4.156154481478269e-45	102.19173894147409	6.549970589802575e-44
3316	3316	ko:K14048	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3317	3317	ko:K14058	2.5389414924871583e-21	47.42253969394405	7.641255446671196e-21
3318	3318	ko:K14060	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3320	3320	ko:K14086	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
3326	3326	ko:K14136	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3327	3327	ko:K14153	1.0382832580224185e-09	20.68569720116172	1.8855112671367368e-09
3328	3328	ko:K14155	8.702310231660167e-45	101.45274065045307	1.3105034593307495e-43
3329	3329	ko:K14161	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3330	3330	ko:K14162	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
3331	3331	ko:K14170	3.82194262133495e-13	28.59284737595008	7.860403995117809e-13
3332	3332	ko:K14187	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3333	3333	ko:K14188	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
3334	3334	ko:K14192	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3336	3336	ko:K14194	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3337	3337	ko:K14205	1.5537228813646169e-28	64.03172869381	7.035008057492798e-28
3338	3338	ko:K14215	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3339	3339	ko:K14252	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3340	3340	ko:K14260	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
3341	3341	ko:K14261	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
3342	3342	ko:K14267	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3343	3343	ko:K14337	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3344	3344	ko:K14339	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3346	3346	ko:K14392	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
3347	3347	ko:K14393	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3348	3348	ko:K14415	3.3071641302904654e-24	54.065951167915614	1.179555206470266e-23
3349	3349	ko:K14441	3.41203006039013e-33	74.75800062901648	1.8875257449722814e-32
3350	3350	ko:K14445	2.7340301427056327e-34	77.2821163984265	1.5995059798908062e-33
3353	3353	ko:K14540	6.576264564195757e-16	34.95789459917854	1.5591307124209881e-15
3357	3357	ko:K14645	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3358	3358	ko:K14652	3.073111165432951e-26	58.74452196046244	1.208440038554195e-25
3359	3359	ko:K14683	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3361	3361	ko:K14742	5.54417269899939e-43	97.29841158672836	7.047230961455687e-42
3362	3362	ko:K14743	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3363	3363	ko:K14761	9.718198844012252e-28	62.198382306645826	4.2397206544800235e-27
3365	3365	ko:K14949	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3366	3366	ko:K14956	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3367	3367	ko:K14977	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3369	3369	ko:K14982	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3370	3370	ko:K14983	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3371	3371	ko:K14987	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3372	3372	ko:K15022	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3373	3373	ko:K15024	0.0011026816146279472	6.810010234388473	0.001260473276659329
3374	3374	ko:K15051	6.18475683619379e-13	28.111518518936887	1.2598808264510997e-12
3375	3375	ko:K15054	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3378	3378	ko:K15269	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3379	3379	ko:K15270	2.066465869069676e-70	160.4551166710482	1.105559239952277e-68
3380	3380	ko:K15314	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3381	3381	ko:K15327	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3382	3382	ko:K15329	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3383	3383	ko:K15342	5.535097062496593e-11	23.61732692079458	1.0409669128636054e-10
3384	3384	ko:K15353	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3385	3385	ko:K15355	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
3386	3386	ko:K15383	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3387	3387	ko:K15396	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3388	3388	ko:K15460	1.5895245021646256e-19	43.285681850623035	4.522747813716842e-19
3389	3389	ko:K15461	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3393	3393	ko:K15509	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3395	3395	ko:K15519	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3396	3396	ko:K15520	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3397	3397	ko:K15521	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3398	3398	ko:K15524	1.4375207369181414e-35	80.2275583355241	9.019998944921548e-35
3399	3399	ko:K15525	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3400	3400	ko:K15526	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3402	3402	ko:K15532	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
3403	3403	ko:K15533	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3404	3404	ko:K15539	4.243209316372072e-30	67.63223289265392	2.0298500908052305e-29
3405	3405	ko:K15552	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3406	3406	ko:K15553	2.564265684644683e-26	58.925540262998794	1.0181937767348908e-25
3407	3407	ko:K15554	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
3408	3408	ko:K15555	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
3409	3409	ko:K15576	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3410	3410	ko:K15577	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3411	3411	ko:K15578	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3412	3412	ko:K15580	6.60018350413212e-44	99.42664663943576	9.03580677703744e-43
3413	3413	ko:K15581	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
3414	3414	ko:K15582	7.214283060008364e-23	50.98339431955675	2.462911412426029e-22
3415	3415	ko:K15583	2.9741092495309078e-30	67.98760820757886	1.4430463256077171e-29
3416	3416	ko:K15584	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3417	3417	ko:K15585	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3418	3418	ko:K15586	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3419	3419	ko:K15587	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
3420	3420	ko:K15629	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3421	3421	ko:K15633	2.4797010131426758e-27	61.26165951714685	1.07833842988643e-26
3423	3423	ko:K15669	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3424	3424	ko:K15724	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
3428	3428	ko:K15733	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3430	3430	ko:K15736	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3431	3431	ko:K15738	1.3980610653740318e-38	87.16314721039103	1.0827650079639643e-37
3432	3432	ko:K15739	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3434	3434	ko:K15770	2.7774012492443717e-27	61.148281822767046	1.1924935036354398e-26
3435	3435	ko:K15771	1.2782733146185546e-29	66.52945750253315	5.987856333224704e-29
3436	3436	ko:K15772	3.6565498503185566e-32	72.38620293683056	1.951119644540059e-31
3437	3437	ko:K15773	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3439	3439	ko:K15778	3.1526477178115217e-40	90.95516107464769	3.0304174044022806e-39
3440	3440	ko:K15780	1.5065986891286692e-22	50.247017459545766	5.033549934262259e-22
3441	3441	ko:K15792	2.472150965070212e-09	19.818177229203442	4.12295562919421e-09
3442	3442	ko:K15856	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3443	3443	ko:K15876	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3450	3450	ko:K15923	0.0028206239829180143	5.870797147970527	0.0032035355068560463
3452	3452	ko:K15973	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3453	3453	ko:K15975	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
3454	3454	ko:K15977	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
3455	3455	ko:K15984	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3456	3456	ko:K15986	6.439451972901181e-31	69.51769444369573	3.1775256943951704e-30
3457	3457	ko:K15987	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
3458	3458	ko:K16011	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3459	3459	ko:K16012	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
3460	3460	ko:K16013	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
3463	3463	ko:K16052	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
3465	3465	ko:K16055	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3466	3466	ko:K16080	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3467	3467	ko:K16087	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3468	3468	ko:K16089	0.006335776140397946	5.061542956470767	0.007189859276265155
3471	3471	ko:K16137	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3473	3473	ko:K16147	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3474	3474	ko:K16153	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3475	3475	ko:K16164	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3476	3476	ko:K16165	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
3477	3477	ko:K16169	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
3478	3478	ko:K16180	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3481	3481	ko:K16209	0.006335776140397946	5.061542956470767	0.007189859276265155
3485	3485	ko:K16214	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3486	3486	ko:K16235	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3487	3487	ko:K16237	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3488	3488	ko:K16238	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3490	3490	ko:K16264	4.243209316372072e-30	67.63223289265392	2.0298500908052305e-29
3491	3491	ko:K16267	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3493	3493	ko:K16328	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3494	3494	ko:K16345	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3496	3496	ko:K16370	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3497	3497	ko:K16422	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3499	3499	ko:K16509	1.5065986891286692e-22	50.247017459545766	5.033549934262259e-22
3500	3500	ko:K16511	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
3501	3501	ko:K16555	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3502	3502	ko:K16557	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3503	3503	ko:K16558	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3504	3504	ko:K16561	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3506	3506	ko:K16619	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3507	3507	ko:K16647	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3508	3508	ko:K16648	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3509	3509	ko:K16649	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3510	3510	ko:K16650	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3512	3512	ko:K16652	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3513	3513	ko:K16653	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3514	3514	ko:K16694	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3515	3515	ko:K16695	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3516	3516	ko:K16703	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3517	3517	ko:K16783	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3518	3518	ko:K16785	8.074929822901065e-52	117.64566065728182	2.1319912116828398e-50
3519	3519	ko:K16786	2.6788964980928487e-76	174.0110621122618	1.9109461686395653e-74
3520	3520	ko:K16787	1.4941337527068468e-72	165.38458008629038	9.204769452281879e-71
3521	3521	ko:K16788	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
3522	3522	ko:K16789	3.274812729937088e-16	35.65510080215105	7.791333270874312e-16
3523	3523	ko:K16845	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3524	3524	ko:K16849	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3525	3525	ko:K16850	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
3526	3526	ko:K16869	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
3527	3527	ko:K16870	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3528	3528	ko:K16874	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3529	3529	ko:K16885	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3530	3530	ko:K16886	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3531	3531	ko:K16887	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3532	3532	ko:K16898	1.0238268455775964e-18	41.42298425768949	2.816562891825783e-18
3533	3533	ko:K16899	2.7146241404773645e-16	35.842707982232156	6.673314241342784e-16
3534	3534	ko:K16906	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3535	3535	ko:K16907	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3536	3536	ko:K16915	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3537	3537	ko:K16919	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3538	3538	ko:K16920	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3539	3539	ko:K16921	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3540	3540	ko:K16922	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3541	3541	ko:K16923	3.3356369181439295e-28	63.26771896274684	1.4710086452465528e-27
3542	3542	ko:K16924	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
3543	3543	ko:K16925	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
3544	3544	ko:K16926	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
3545	3545	ko:K16927	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
3548	3548	ko:K16950	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3549	3549	ko:K16951	1.297090222740982e-15	34.27865292935814	3.0503000842480233e-15
3550	3550	ko:K16957	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
3551	3551	ko:K16958	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3552	3552	ko:K16959	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
3553	3553	ko:K16960	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
3554	3554	ko:K16961	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3555	3555	ko:K16962	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
3556	3556	ko:K16963	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3557	3557	ko:K17073	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
3558	3558	ko:K17074	1.0906102963415236e-37	85.10891099632643	7.820849144487892e-37
3559	3559	ko:K17076	2.5389414924871583e-21	47.42253969394405	7.641255446671196e-21
3560	3560	ko:K17103	3.073111165432951e-26	58.74452196046244	1.208440038554195e-25
3561	3561	ko:K17195	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
3563	3563	ko:K17216	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3564	3564	ko:K17217	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
3565	3565	ko:K17218	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3566	3566	ko:K17229	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3567	3567	ko:K17230	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3568	3568	ko:K17237	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3569	3569	ko:K17238	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3570	3570	ko:K17240	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3571	3571	ko:K17241	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3572	3572	ko:K17242	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
3573	3573	ko:K17243	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3574	3574	ko:K17245	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3576	3576	ko:K17310	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3577	3577	ko:K17316	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3578	3578	ko:K17318	7.2992361458328854e-121	276.62502654715723	1.9785796112637675e-118
3579	3579	ko:K17319	1.3108232013596453e-109	250.71111979851278	2.5380033984420562e-107
3580	3580	ko:K17320	5.784234407199918e-114	260.7395645904533	1.3834527705691097e-111
3582	3582	ko:K17363	2.5389414924871583e-21	47.42253969394405	7.641255446671196e-21
3583	3583	ko:K17462	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3584	3584	ko:K17463	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
3587	3587	ko:K17497	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3588	3588	ko:K17624	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3589	3589	ko:K17675	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3590	3590	ko:K17680	1.0382832580224185e-09	20.68569720116172	1.8855112671367368e-09
3591	3591	ko:K17686	4.1401827960990055e-42	95.28783396524034	4.865313077727907e-41
3592	3592	ko:K17713	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3593	3593	ko:K17716	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
3594	3594	ko:K17722	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
3595	3595	ko:K17723	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3596	3596	ko:K17733	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3597	3597	ko:K17734	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3598	3598	ko:K17758	3.763900905817316e-36	81.56760745323763	2.433071714316885e-35
3599	3599	ko:K17759	4.286279065592818e-21	46.89886794697894	1.2843043979882386e-20
3601	3601	ko:K17810	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
3603	3603	ko:K17828	4.286279065592818e-21	46.89886794697894	1.2843043979882386e-20
3604	3604	ko:K17836	1.548561600370749e-24	54.824715731545105	5.647041674535843e-24
3605	3605	ko:K17837	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3606	3606	ko:K17865	0.00039708801653915126	7.831352597720968	0.0004634213189575744
3607	3607	ko:K17869	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3608	3608	ko:K17883	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3609	3609	ko:K17947	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
3610	3610	ko:K17992	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3611	3611	ko:K18006	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3612	3612	ko:K18008	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3617	3617	ko:K18104	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
3618	3618	ko:K18118	0.0015875112512060531	6.445587739848651	0.0018095937054678475
3619	3619	ko:K18120	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3620	3620	ko:K18122	0.000705840805409214	7.256120833986225	0.0008130166330860805
3621	3621	ko:K18138	2.3020831906101508e-64	146.53163150356642	1.0517157587663903e-62
3622	3622	ko:K18139	3.3356369181439295e-28	63.26771896274684	1.4710086452465528e-27
3623	3623	ko:K18145	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3624	3624	ko:K18149	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3625	3625	ko:K18197	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3627	3627	ko:K18216	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3628	3628	ko:K18217	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
3629	3629	ko:K18220	0.000705840805409214	7.256120833986225	0.0008130166330860805
3630	3630	ko:K18231	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
3631	3631	ko:K18232	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3632	3632	ko:K18233	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3633	3633	ko:K18234	8.012735636722288e-19	41.66808453643322	2.249985020643151e-18
3634	3634	ko:K18285	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3635	3635	ko:K18292	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3636	3636	ko:K18295	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3637	3637	ko:K18297	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3641	3641	ko:K18306	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3642	3642	ko:K18321	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
3643	3643	ko:K18322	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
3644	3644	ko:K18323	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
3646	3646	ko:K18330	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
3647	3647	ko:K18331	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
3648	3648	ko:K18332	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
3649	3649	ko:K18333	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3650	3650	ko:K18334	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3651	3651	ko:K18345	0.000705840805409214	7.256120833986225	0.0008130166330860805
3652	3652	ko:K18346	3.395713823087663e-14	31.013677305838243	7.540673077375443e-14
3653	3653	ko:K18348	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
3654	3654	ko:K18349	3.395713823087663e-14	31.013677305838243	7.540673077375443e-14
3655	3655	ko:K18350	9.589702941968254e-18	39.18584176128868	2.4369832601276824e-17
3656	3656	ko:K18356	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3657	3657	ko:K18357	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3658	3658	ko:K18360	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
3659	3659	ko:K18369	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3660	3660	ko:K18370	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3663	3663	ko:K18455	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
3664	3664	ko:K18471	0.00017649913922302107	8.642194558526208	0.00021063853832720977
3666	3666	ko:K18475	1.2680895569817684e-14	31.998679819861167	2.87245244495146e-14
3667	3667	ko:K18476	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
